Probeset	Gene	Type	SP4plus 1	SP4plus 2	SP8plus 1	SP8plus 2
217837_s_at	CHMP3 /// RNF103-CHMP3	other	351.18	362.11	469.41	215.31
217838_s_at	EVL	other	1933.4	2783	3549.6	1502.3
217839_at	TFG	other	707.64	681.02	997.16	409.76
217840_at	DDX41	immunity	455.75	428.95	686.15	264.95
217841_s_at	PPME1	other	345.56	355.71	442.92	200.72
217842_at	C7orf55-LUC7L2 /// LUC7L2	other	247.12	276.5	336.24	181.52
217843_s_at	MED4	other	275.14	281.74	362.92	179.03
217844_at	CTDSP1	other	495.84	586.64	756.62	377.03
217845_x_at	HIGD1A	other	518.94	637.5	780.65	367.58
217846_at	MIR6890 /// QARS	other	1265.5	1689.6	2321.6	1216.8
217847_s_at	THRAP3	other	184.66	152.8	258.67	112.68
217848_s_at	PPA1	other	1218.3	1285.6	1691.5	923.14
217849_s_at	CDC42BPB	other	139.33	118.29	146.3	83.972
217850_at	GNL3 /// SNORD19B	other	373.27	426.7	627.54	296.55
217851_s_at	SLMO2	other	228.31	254.25	364.34	169.47
217852_s_at	ARL8B	other	753.12	980.15	1195.7	563.86
217853_at	TNS3	other	143.01	116.21	150.51	83.775
217854_s_at	POLR2E	immunity	838.96	660.07	1347.9	517.54
217855_x_at	SDF4	other	545.05	475.96	849.76	279.67
217856_at	RBM8A	other	251.65	240.88	340.75	153.65
217857_s_at	RBM8A	other	302.01	236.49	377.82	148.46
217858_s_at	ARMCX3	other	318.25	279.52	481	180.05
217859_s_at	SLC39A9	other	188.92	145.83	210.6	100.52
217860_at	NDUFA10	other	577.86	705.98	930.71	459.45
217861_s_at	PREB	other	407.29	408.5	610.71	287.69
217862_at	PIAS1	other	377.05	399.38	546.43	269.33
217863_at	PIAS1	other	290.57	274.08	369.66	193.49
217864_s_at	PIAS1	other	346.08	361.8	578.22	230.26
217865_at	RNF130	other	266.94	254.11	321.26	162.7
217866_at	CPSF7	other	767.04	875.92	1151.3	454.69
217867_x_at	BACE2	other	188.08	149.71	199.73	105.52
217868_s_at	METTL9	other	866.84	1067.6	1228.6	621.51
217869_at	HSD17B12	other	680.32	752.08	931.01	468.87
217870_s_at	CMPK1	other	548.99	802.29	1041.8	495.12
217871_s_at	MIF	immunity	1101.1	1312.6	2253.3	899.27
217872_at	PIH1D1	other	623.46	758.3	1060.4	459.28
217873_at	CAB39	other	963.62	995.34	1504.8	692
217874_at	SUCLG1	other	790.26	1017.3	1363.7	658.93
217875_s_at	PMEPA1	other	183.38	166.88	217.4	118.44
217876_at	GTF3C5	other	234.49	171.71	265.94	124.25
217877_s_at	GPBP1L1	other	664.18	770.92	1197.4	533.46
217878_s_at	CDC27	other	212.51	201.65	249.25	136.82
217879_at	CDC27	other	273.24	247.56	341.58	160.41
217880_at	CDC27	other	217.37	192.89	239.68	136.86
217881_s_at	CDC27	other	207.92	178.62	263.05	125.3
217882_at	EMC3	other	456.64	565.26	841.57	398.66
217883_at	MMADHC	other	983.63	1425.3	1817.2	824.11
217884_at	NAT10	other	481.23	503.5	821.92	334.57
217885_at	IPO9	other	467.76	456.79	676.37	304.32
217886_at	EPS15	other	297.65	319.09	454.72	208.78
217887_s_at	EPS15	other	309.66	371.22	465.62	215.75
217888_s_at	ARFGAP1	other	361.86	361.01	526.02	244.21
217889_s_at	CYBRD1	other	150.38	118.9	159.89	86.886
217890_s_at	PARVA	other	166.08	141.16	185.84	102.83
217891_at	C16orf58	other	314.4	239	438.04	169.52
217892_s_at	LIMA1	other	298.42	271.37	388	172.29
217893_s_at	AKIRIN1	other	471.51	497.48	683.59	356.84
217894_at	KCTD3	other	148.9	135.18	159.1	81.757
217895_at	PTCD3	other	605.48	717.75	994.81	444.1
217896_s_at	FAM192A	other	325.07	285.51	432.88	217.21
217897_at	FXYD6	other	177.56	146.17	199.65	102.76
217898_at	EMC7	other	576.95	585.33	831.33	392.77
217899_at	TMEM214	other	396.19	311.16	547.48	208.02
217900_at	IARS2	other	613.36	781.65	945.32	432.85
217901_at	DSG2	other	246.95	229.22	243.15	113.86
217902_s_at	HERC2	other	290.84	274.92	370.79	180.92
217903_at	STRN4	other	267.28	217.09	359.71	165.04
217904_s_at	BACE1	other	159.49	128.54	173.04	98.176
217905_at	MCMBP	other	271.66	290.11	369.15	185.86
217906_at	KLHDC2	other	703.6	806.09	1100.4	528.04
217907_at	MRPL18	other	583.05	681.83	970.78	426.47
217908_s_at	DCAF6	other	257.7	279.43	356.5	183.06
217909_s_at	MLX	other	438.48	397.16	608.48	257.93
217910_x_at	MLX	other	444.27	493.48	703.66	348.41
217911_s_at	BAG3	other	472.17	556.56	351.38	189.48
217912_at	DUS1L	other	515.1	498.56	771.36	340.55
217913_at	VPS4A	other	365.53	394.28	544.89	287.39
217914_at	TPCN1	other	558.12	579.01	483.5	247.02
217915_s_at	RSL24D1	other	699.54	726.57	892.78	510.32
217916_s_at	FAM49B	other	472	497.9	695.55	335.54
217917_s_at	DYNLRB1	other	779.26	767.98	1072.9	461.23
217918_at	DYNLRB1	other	785.36	767.99	1128.3	492.6
217919_s_at	MRPL42	other	572.96	487.66	639.19	278.86
217920_at	MAN1A2	other	213.13	177.95	252.36	123.97
217921_at	MAN1A2	other	171.26	134.71	194.64	94.17
217922_at	MAN1A2	other	475.5	641.69	907.47	409.41
217923_at	PEF1	other	642.72	628.97	810.98	391.72
217924_at	C6orf106	other	215.13	169.81	252.17	123.23
217925_s_at	C6orf106	other	292.54	287.94	400.4	206.45
217926_at	C19orf53	other	1298.7	1383	1783.4	895.45
217927_at	SPCS1	other	1078.2	1276.2	1965.5	764.9
217928_s_at	PPP6R3	other	458.69	500.48	624.27	304.69
217929_s_at	KIAA0319L	other	372.49	269.86	491.67	177.08
217930_s_at	TOLLIP	immunity	283.67	224.24	355.94	159.11
217931_at	CNPY3	immunity	406.11	418.22	643.22	330.8
217932_at	MRPS7	other	373.32	410.85	530.13	275.14
217933_s_at	LAP3	other	428.95	459.6	602.69	286.23
217934_x_at	STUB1	other	544.73	403.21	834.08	289.14
217935_s_at	UQCC1	other	378.15	327	559.71	211.38
217936_at	ARHGAP5	other	174.69	150.17	198.45	99.356
217937_s_at	HDAC7	other	513.22	633.56	883.37	435.2
217938_s_at	KCMF1	other	680.76	837	1267.6	590.16
217939_s_at	AFTPH	other	902.06	806.72	1233.3	512.02
217940_s_at	CARKD	other	769.16	874.57	1274.5	566.52
217941_s_at	ERBB2IP	other	499.6	886.6	910.61	425.73
217942_at	MRPS35	other	442.61	541	658.84	347.89
217943_s_at	MAP7D1	other	463.05	534.38	922.46	380.81
217944_at	POMGNT1	other	296.43	289.35	378.07	197.63
217945_at	BTBD1	other	555.32	733.9	1034.9	443.59
217946_s_at	SAE1	other	695.86	785.63	1019	450.06
217947_at	CMTM6	other	1094.1	1397.4	1916	744.65
217948_at	FAM127B	other	211.23	181.35	285.44	131.89
217949_s_at	VKORC1	other	463.66	571.8	602.62	368.66
217950_at	NOSIP	other	848.76	1099.3	1006.1	594.8
217951_s_at	PHF3	other	199.54	187.34	226.68	133.76
217952_x_at	PHF3	other	421.92	456.03	653.25	287.73
217953_at	PHF3	other	115.25	92.651	126.95	73.607
217954_s_at	PHF3	other	267.73	324.27	432.55	200.42
217955_at	BCL2L13	other	281.74	269.3	400	162.37
217956_s_at	ENOPH1	other	372.4	443.58	495.61	253.23
217957_at	C16orf80	other	714.41	695.24	960.06	411.53
217958_at	MIR3656 /// TRAPPC4	other	687.73	813.43	1036.9	552.4
217959_s_at	MIR3656 /// TRAPPC4	other	428.33	526.19	653.55	338.35
217960_s_at	TOMM22	other	356.49	355.94	428.47	219.41
217961_at	SLC25A38	other	446.47	517.31	735.68	347
217962_at	NOP10	other	1127.1	1246	1597.2	747.44
217963_s_at	NGFRAP1	other	876.45	913.43	1443.8	703.07
217964_at	TTC19	other	471.89	481.76	756.3	307.9
217965_s_at	SAP30BP	other	338.03	356.04	477.3	232.14
217966_s_at	FAM129A	other	170.92	145.48	190.96	101.88
217967_s_at	FAM129A	other	190.12	150.82	230.79	101
217968_at	TSSC1	other	392.73	384.27	528.72	250.99
217969_at	VPS51	other	1141.1	1330.6	2008.3	1016.8
217970_s_at	CNOT6	other	262.05	273.29	398.9	168.37
217971_at	LAMTOR3	other	455.17	512.08	570.14	286.16
217972_at	CHCHD3	other	302	328.67	470.62	214.64
217973_at	DCXR	other	356.83	384.3	631.79	278.45
217974_at	TM7SF3	other	156.98	136.63	188.91	100.34
217975_at	WBP5	other	196.18	186.96	259.13	139.28
217976_s_at	DYNC1LI1	other	241.47	239.62	277.74	157.89
217977_at	MSRB1	immunity	403.92	425.48	574.08	289.14
217978_s_at	UBE2Q1	other	776.46	729.95	1207.6	463.53
217979_at	TSPAN13	other	175.62	149.76	184.89	95.127
217980_s_at	MRPL16	other	432.81	495.72	627.76	313.27
217981_s_at	TIMM10B	other	305.45	243.69	346.76	169.82
217982_s_at	MORF4L1	other	1453.2	1771.3	2248.3	1005.5
217983_s_at	RNASET2	other	1446.8	1480.2	974.64	484.34
217984_at	RNASET2	other	2242.6	2440.3	1440.7	714.14
217985_s_at	BAZ1A	other	279.98	264.86	414.58	188.28
217986_s_at	BAZ1A	other	338.19	392.32	558.04	259.08
217987_at	ASNSD1	other	389.56	512.06	647.53	341.71
217988_at	CCNB1IP1	other	428.84	489.22	761.45	366.01
217989_at	HSD17B11	other	431.63	507.97	811.42	386.08
217990_at	GMPR2	other	429.23	475.69	614.16	310.2
217991_x_at	SSBP3	other	343.44	290.03	547.64	217.24
217992_s_at	EFHD2	other	339.8	312.81	535.46	215.63
217993_s_at	MAT2B	other	1330	1576.4	2363.8	946.98
217994_x_at	CPSF3L /// MIR6727	other	626.74	567.37	927.94	371.04
217995_at	SQRDL	other	789.34	770.27	939.74	400.45
217996_at	PHLDA1	other	134.66	111.26	146.8	78.204
217997_at	PHLDA1	other	129.92	106.76	138.55	77.694
217998_at	PHLDA1	other	231.47	174.35	254.95	110.42
217999_s_at	PHLDA1	other	144.61	113.18	154.62	91.765
218000_s_at	PHLDA1	other	168.43	141.2	191.38	103.59
218001_at	MRPS2	other	287.78	274.14	402.61	208.69
218002_s_at	CXCL14	immunity	131.51	106.55	145.67	85.693
218003_s_at	FKBP3	other	404.68	496.56	618.19	328.51
218004_at	BSDC1	other	461.18	228.37	650.93	142.93
218005_at	ZNF22	other	1162	1179	1754.8	857.75
218006_s_at	ZNF22	other	445.01	449.73	529.06	319.94
218007_s_at	RPS27L	other	600.51	893.21	963.61	503.32
218008_at	TMEM248	other	776.69	803.58	1135	450.61
218009_s_at	PRC1	other	168.81	172.51	206.77	108.62
218010_x_at	PPDPF	other	566.03	578.66	858.72	367.51
218011_at	UBL5	other	716.54	888.47	1152.6	574.3
218012_at	TSPYL2	other	696.97	642.83	871.79	351.33
218013_x_at	DCTN4	other	265.29	211.52	313.92	136.37
218014_at	NUP85	other	489.92	510.88	846.73	352.55
218015_s_at	WRNIP1	other	163.65	130.66	191.31	97.993
218016_s_at	LOC101060521 /// POLR3E	immunity	426.71	479.62	695.17	303.43
218017_s_at	HGSNAT	other	500.8	471.74	611.75	253.12
218018_at	PDXK	other	210.65	165.22	234.9	116.74
218019_s_at	PDXK	other	223.15	240.8	274.71	144.45
218020_s_at	ZFAND3	other	366.06	368.97	549.57	257.48
218021_at	DHRS4 /// DHRS4L2	other	310.67	304.75	409.79	198.67
218022_at	VRK3	other	593.27	580.1	828.13	384.01
218023_s_at	FAM53C	other	484.38	460.8	753.59	324.94
218024_at	MPC1	other	342.27	380.09	578.35	289.99
218025_s_at	ECI2	other	379.61	397.8	684.13	321.79
218026_at	COA3	other	581.17	627.77	811.19	377.38
218027_at	MRPL15	other	350.6	385.3	553.81	260.01
218028_at	ELOVL1 /// MIR6734	other	293.59	201.38	423.94	155.21
218029_at	FAM65A	other	253.61	225	381.86	163.23
218030_at	GIT1	other	490.17	476.59	715.7	334.64
218031_s_at	FOXN3	other	620.16	742.95	925.86	398.73
218032_at	SNN	other	463.18	463.87	705.32	332.3
218033_s_at	SNN	other	196.27	153.78	225.14	116.05
218034_at	FIS1	other	729.69	674.7	991.18	406.24
218035_s_at	RBM47	other	174.08	153.28	178.77	103.2
218036_x_at	NMD3	other	258.51	212.91	311.45	138.34
218037_at	FAM134A	other	403.66	462.22	649.22	315.91
218038_at	ATP5SL	other	382.14	363.7	496.97	261.47
218039_at	NUSAP1	other	193.77	245.66	213.96	131.36
218040_at	PRPF38B	other	379.65	352.69	545.71	234.65
218041_x_at	SLC38A2	other	1376.7	1658.2	2591	1194.5
218042_at	COPS4	other	528.51	632.72	794.5	364.52
218043_s_at	AZI2	other	206.91	183.83	260.23	121.54
218044_x_at	PTMS	immunity	152.92	123.64	186.77	93.607
218045_x_at	PTMS	immunity	169.52	145.87	179.92	108.68
218046_s_at	MRPS16	other	339.48	391.27	503.5	256.54
218047_at	OSBPL9	other	402.53	468.18	692.76	333.96
218048_at	COMMD3	other	722.25	782.83	981.05	467.5
218049_s_at	MRPL13	other	247.43	268.77	370.14	174.12
218050_at	UFM1	other	444.23	462.48	645.9	302.63
218051_s_at	NT5DC2	other	154.36	138.64	193.87	106.61
218052_s_at	ATP13A1	other	491.5	406.03	786.52	305.55
218053_at	PRPF40A	other	451.36	775.44	949.99	443.55
218054_s_at	KXD1	other	215.23	170.44	249.47	130.77
218055_s_at	WDR41	other	193.96	172.41	276.97	123.72
218056_at	BFAR	other	363.8	335.82	572.43	235.1
218057_x_at	EMC8	other	382.92	397.75	581.21	268.37
218058_at	CXXC1	other	624.89	592.33	906.35	342.95
218059_at	ZNF706	other	1077.4	1253.4	1939.4	929.92
218060_s_at	USB1	other	344.94	365.54	477.66	243.54
218061_at	MEA1	other	562.29	593.84	739.74	394.27
218062_x_at	CDC42EP4	other	227.12	194.35	266.99	133.88
218063_s_at	CDC42EP4	other	154.06	144.29	174.47	109.27
218064_s_at	AKAP8L	other	353.3	365.87	587.76	240.78
218065_s_at	TMEM9B	other	623.69	674.21	980.45	404.84
218066_at	SLC12A7	other	662.31	687.6	2217.5	1134.6
218067_s_at	ARGLU1	other	1087.7	1226.4	1945.4	726.79
218068_s_at	ZNF672	other	354.05	333.88	560.88	224.81
218069_at	DCTPP1	other	390.89	480	610.15	332.21
218070_s_at	GMPPA	other	221.17	202.11	280.87	158.97
218071_s_at	MKRN2	other	366.65	414.33	584.97	293.18
218072_at	COMMD9	other	315.33	355.08	419.27	224.76
218073_s_at	NDC1	other	260.47	193.01	274.08	135.65
218074_at	FAM96B	other	803.39	769.21	1176.1	575.86
218075_at	AAAS	other	291.17	272.3	391.6	191.8
218076_s_at	ARHGAP17	other	509.73	505.79	762.46	308.54
218077_s_at	ZDHHC3	other	176.07	159.93	209.97	108.04
218078_s_at	ZDHHC3	other	298.83	342.11	334.17	179.1
218079_s_at	GGNBP2	other	509.18	689.65	971.49	448.27
218080_x_at	FAF1	other	513.59	512.87	658.24	338.42
218081_at	C20orf27	other	180.48	163.77	253.3	129.99
218082_s_at	UBP1	other	570.06	668.65	962.93	390.85
218083_at	PTGES2	other	398.9	312.43	519.51	224.19
218084_x_at	FXYD5	other	1736.9	1524.5	1839.7	776.89
218085_at	CHMP5	other	339.95	422.51	459.02	260.15
218086_at	NPDC1	other	219.94	172.58	258.03	125.66
218087_s_at	SORBS1	other	127.52	97.363	133.5	77.524
218088_s_at	RRAGC	other	545.21	568.02	801.25	334.42
218089_at	AAR2	other	406.36	449.94	560.65	283.41
218090_s_at	WDR11	other	222.05	220.53	352.58	148.4
218091_at	AGFG1	other	448.07	474.86	659.71	295.27
218092_s_at	AGFG1	other	321.22	333.39	463.63	237.58
218093_s_at	ANKRD10	other	500.53	490.93	740.25	317.93
218094_s_at	DBNDD2 /// SYS1 /// SYS1-DBNDD2	other	522.44	520.99	685.86	334.79
218095_s_at	TMEM165	other	232.96	241.78	339.21	160.33
218096_at	AGPAT5	other	335.95	422.35	519.71	254.03
218097_s_at	CUEDC2	other	419.61	446.29	707.48	357.67
218098_at	ARFGEF2	other	361.39	373.91	482.7	245.67
218099_at	TEX2	other	303.33	320.49	409.56	189.92
218100_s_at	IFT57	other	232.71	258.42	241.92	132.91
218101_s_at	NDUFC2 /// NDUFC2-KCTD14	other	1195.6	1455	1892.3	806.56
218102_at	DERA	other	238.76	238.28	283.05	146.39
218103_at	FTSJ3	other	468.09	505.76	721.01	372.4
218104_at	TEX10	other	435.86	500.87	672.88	313.67
218105_s_at	MRPL4	other	364.06	347.87	499.38	233.36
218106_s_at	MRPS10	other	292.51	370.31	499.96	224.85
218107_at	WDR26	other	818.43	1160.1	1792.5	673.42
218108_at	UBR7	other	354.83	416.8	519.26	250.92
218109_s_at	MFSD1	other	633.07	724.45	917.95	442.24
218110_at	XAB2	other	207.27	168	264.53	130.92
218111_s_at	CMAS	other	174.64	161.17	194.01	110.05
218112_at	MRPS34	other	395.56	392.72	543.61	262.06
218113_at	TMEM2	other	405.48	327.16	625.86	194.59
218114_at	GGA1	other	330.73	331.55	480.03	222.94
218115_at	ASF1B	other	281.72	248.79	327.69	168.22
218116_at	C9orf78	other	404.02	439.75	603.37	301.32
218117_at	RBX1	other	555.69	781.89	907.51	514.63
218118_s_at	TIMM23 /// TIMM23B	other	264.85	285.59	330.04	197.39
218119_at	TIMM23 /// TIMM23B	other	323.19	272.44	396.09	193.38
218120_s_at	HMOX2	other	480.13	580.25	721.82	395.53
218121_at	HMOX2	other	322.01	302.38	391.17	212.5
218122_s_at	SENP2	other	323.3	268.12	404.13	187.19
218123_at	C21orf59	other	364.59	432.99	644.4	309.5
218124_at	RETSAT	other	249.21	164.04	354.97	125.68
218125_s_at	CCDC25	other	233.74	250.92	310.2	160.95
218126_at	RMDN3	other	385.56	345.39	558.27	245.21
218127_at	NFYB	other	389.13	420.17	477.54	251.9
218128_at	NFYB	other	169.38	173.25	194.76	117.9
218129_s_at	NFYB	other	205.16	196.27	228.23	131.1
218130_at	C17orf62	other	473.23	666.19	834.81	443.67
218131_s_at	GATAD2A	other	313.23	325.23	566.87	215.52
218132_s_at	TSEN34	other	350.34	338.74	456.15	238.87
218133_s_at	NIF3L1	other	459.16	540.02	741.68	351.44
218134_s_at	RBM22	other	435.64	445.48	557.8	289.2
218135_at	ERGIC2	other	423.91	374.28	550.84	215.71
218136_s_at	SLC25A37	other	208.05	180.06	309.09	120.44
218137_s_at	SMAP1	other	490.23	492.34	740.84	323.53
218138_at	MKKS	other	375.54	415.73	465.13	247.78
218139_s_at	AP5M1	other	395.31	481.97	597.41	293.01
218140_x_at	SRPRB	other	572.21	766.27	1014.1	484.12
218141_at	UBE2O	other	253.3	226.48	346.29	145.31
218142_s_at	CRBN	other	614.17	824.69	1018	506.68
218143_s_at	SCAMP2	other	624.17	657.2	914.36	427.33
218144_s_at	INF2	other	278.63	264.2	306.92	155.77
218145_at	TRIB3	immunity	324.06	346.8	431	214.44
218146_at	GLT8D1	other	552.44	561.94	716.57	382.46
218147_s_at	GLT8D1	other	176.3	224.98	268.86	131.79
218148_at	CENPT	other	323.18	267.34	503.55	193.99
218149_s_at	ZNF395	other	360.45	368.82	445.72	200.73
218150_at	ARL5A /// LOC101929356	other	439.77	417.91	694.73	274.2
218151_x_at	SLC52A2	other	365.08	334.22	477.4	225.75
218152_at	HMG20A	other	397.68	488.58	675.05	307.97
218153_at	CARS2	other	410.87	469.05	635.82	342.98
218154_at	GSDMD	other	444.4	405.21	730.19	309.53
218155_x_at	TSR1	other	369.23	356.8	475.55	236.35
218156_s_at	TSR1	other	228.81	214.4	299.38	150.21
218157_x_at	CDC42SE1	other	548.74	390.26	659.93	275.39
218158_s_at	APPL1	other	203.13	199.17	246.42	147.2
218159_at	DDRGK1	other	471.25	430.04	696	335.47
218160_at	NDUFA8	other	426.43	486.67	566.03	325.93
218161_s_at	CLN6	other	190.85	174.67	237.89	128.79
218162_at	OLFML3	other	194.57	160.34	225.01	118.79
218163_at	MCTS1	other	601.25	578.85	748.3	402.78
218164_at	SPATA20	other	285.86	255.93	369.21	177.6
218165_at	MEAF6	other	526.48	623.84	836.82	388.63
218166_s_at	RSF1	other	186.99	152.01	238.68	112.39
218167_at	AMZ2	other	473.55	535.82	775.77	378.06
218168_s_at	ADCK3	other	400.91	387.57	594.53	271.09
218169_at	VAC14	other	266.69	228.4	342.06	158.48
218170_at	ISOC1	other	266.06	245.34	350.48	162.49
218171_at	VPS4B	other	426.23	472.45	727.99	326.78
218172_s_at	DERL1	other	231.19	255.96	346.74	162.28
218173_s_at	WHSC1L1	other	192.73	161.32	216.23	107.67
218174_s_at	TMEM254	other	162.31	174.87	199.89	115.07
218175_at	CCDC92	other	570.91	609.16	832.98	377.89
218176_at	MAGEF1	other	323.12	326.9	488.09	249.5
218177_at	CHMP1B	other	329.54	245	359.46	182.05
218178_s_at	CHMP1B	other	838.72	713.09	1029.5	455.38
218179_s_at	TRAPPC11	other	221.15	217.21	292.28	155.82
218180_s_at	EPS8L2	other	197.64	164.48	260.03	132.03
218181_s_at	MAP4K4	other	359.67	399.92	465.48	209.21
218182_s_at	CLDN1	other	308.63	221	207.17	97.086
218183_at	CDIP1	other	265.29	267.45	398.69	197.96
218184_at	TULP4	other	254.15	287.81	391.77	165.69
218185_s_at	ARMC1	other	307.38	356.01	507.99	217.03
218186_at	RAB25	other	172.39	145.27	183.23	101.54
218187_s_at	C8orf33	other	255.94	249.23	337.73	179.28
218188_s_at	TIMM13	other	376.29	478.66	558.62	324.18
218189_s_at	NANS	other	285.41	300.67	369.45	204.32
218190_s_at	UQCR10	other	1027.2	1266.2	1601.9	773.64
218191_s_at	LMBRD1	other	802.1	710.01	1034.3	450.17
218192_at	IP6K2	other	686.78	784.47	1001.2	550.75
218193_s_at	GOLT1B	other	239.27	196.52	285.27	129.73
218194_at	REXO2	other	479	551.6	809.94	357.17
218195_at	C6orf211	other	242.93	241.87	287.86	151.63
218196_at	OSTM1	other	249.94	290.63	423.97	189.37
218197_s_at	OXR1	other	211.93	228.48	235.31	130.97
218198_at	DHX32	other	341.46	303.64	458.79	201.99
218199_s_at	NOL6	other	289.71	295.22	428.71	202.05
218200_s_at	NDUFB2	other	1537.4	1849	2420	1345.1
218201_at	NDUFB2	other	499.16	622.79	800.46	416.56
218202_x_at	MRPL44	other	173.17	154.2	208.58	111.31
218203_at	ALG5	other	662.12	676.34	965.08	425.05
218204_s_at	FYCO1	other	202.07	220.2	374.1	184.76
218205_s_at	MKNK2	other	909.52	890.58	1776.1	553.98
218206_x_at	SCAND1	other	535.77	559.5	689.89	353.75
218207_s_at	STMN3	other	221.4	185.36	316.94	138.78
218208_at	PQLC1	other	324.94	320.24	468.78	234.27
218209_s_at	RPRD1A	other	226.38	182.84	237.17	122.67
218210_at	FN3KRP	other	358.32	379.37	513.94	228.02
218211_s_at	MLPH	other	244.46	201.06	268.01	141.66
218212_s_at	MOCS2	other	233.24	252.5	303.61	162.28
218213_s_at	TMEM258	other	1998.1	2652.9	2910.8	1481.6
218214_at	ATG101	other	382.02	359.27	499.44	220.68
218215_s_at	NR1H2	other	240.34	237.72	333.51	160.25
218216_x_at	ARL6IP4	other	793.36	841.28	1030.1	548.48
218217_at	SCPEP1	other	172.53	162.69	255.36	135.67
218218_at	APPL2	other	293.48	279.02	397.16	168.67
218219_s_at	LANCL2	other	224.84	187.93	287.06	140.26
218220_at	C12orf10	other	349.1	317.54	509.82	236.77
218221_at	ARNT	other	182.71	145.7	254.54	102.21
218222_x_at	ARNT	other	250.8	181.78	304	116.86
218223_s_at	PLEKHO1	other	524.27	590.99	745.96	367.28
218224_at	PNMA1	other	407.83	394.77	483.6	234.65
218225_at	ECSIT	immunity	255.48	258.06	344.71	189.59
218226_s_at	NDUFB4	other	1395	1922.6	2421	1113
218227_at	NUBP2	other	425.82	473.09	572.96	325.79
218228_s_at	TNKS2	other	354.68	244.24	610.85	175.53
218229_s_at	POGK	other	469.96	572.22	612.51	338.86
218230_at	ARFIP1	other	236.04	274.77	323.63	149.11
218231_at	NAGK	other	586.63	548.94	775.7	321.73
218232_at	C1QA	immunity	160.62	133.84	178.46	101.64
218233_s_at	PRICKLE4 /// TOMM6	other	1071.4	1533.5	1918.5	979.85
218234_at	ING4	other	461.99	463.09	616.37	283.84
218235_s_at	UTP11L	other	328.3	293.84	371.01	201.35
218236_s_at	PRKD3	other	329.5	334.22	371.83	156.79
218237_s_at	SLC38A1	other	873.4	848.16	1988.9	640.08
218238_at	GTPBP4	other	363.39	352.54	589.82	259.06
218239_s_at	GTPBP4	other	291.54	333.35	494.51	226.36
218240_at	NKIRAS2	other	323.98	269.99	440.36	189.4
218241_at	GOLGA5	other	337.69	373.48	467.32	203.02
218242_s_at	SUV420H1	other	742.51	846.34	1152	503.36
218243_at	RUFY1	other	380.01	513.05	643.76	318.98
218244_at	NOL8	other	402.07	434.87	606	307.64
218245_at	TSKU	other	312.01	308.3	323.33	168.08
218246_at	MUL1	immunity	382.56	363.34	517.7	237.52
218247_s_at	MEX3C	other	345.89	416.45	625.8	271
